alert_sk,sensor_id,sensor_name,equipment_name,process_area,kpi_date,avg_reading,stddev_reading,min_reading,max_reading,total_readings,stability_level,signal_quality,coefficient_of_variation,has_outlier,expected_lower,expected_upper,range_violated,prev_stddev,volatility_trend,spike_status,alert_severity
e04d83c60cb00c72883fad2b9937647a,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-24,11.78,1.12,9.92,13.81,8720,STABLE,CLEAN,0.0951,False,10.66,12.9,True,1.14,STEADY,NORMAL,OK
a71999cf1c172792fb0b8abf5aa46b5b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-25,11.59,1.24,9.26,13.9,10027,STABLE,CLEAN,0.107,False,10.35,12.83,True,1.12,INCREASING,NORMAL,OK
ea29009a4f98031353d3bc1995690adf,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-26,12.11,1.01,10.26,13.75,9113,STABLE,CLEAN,0.0834,False,11.1,13.12,True,1.24,IMPROVING,NORMAL,OK
27962ba3f046135fbd865c55707784cc,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-27,12.15,1.33,9.67,14.69,15449,STABLE,CLEAN,0.1095,False,10.82,13.48,True,1.01,INCREASING,NORMAL,OK
3ed057f1ff406aa3ca9e8c1f3fd4f6cd,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-28,11.97,1.25,9.79,14.37,12257,STABLE,CLEAN,0.1044,False,10.72,13.22,True,1.33,STEADY,NORMAL,OK
6efc8489b5bbf47d929cd69535bc17e9,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-29,11.87,1.1,9.92,13.93,10515,STABLE,CLEAN,0.0927,False,10.77,12.97,True,1.25,IMPROVING,NORMAL,OK
53d2c4d85136832260c4b3c37285edbd,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-30,12.15,1.27,9.84,14.55,8039,STABLE,CLEAN,0.1045,False,10.88,13.42,True,1.1,INCREASING,NORMAL,OK
4d740448876ffdd3d61fc9a22113ca51,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-10-31,11.92,1.21,9.63,14.05,13742,STABLE,CLEAN,0.1015,False,10.71,13.13,True,1.27,STEADY,NORMAL,OK
f455e788bb1486fe8b3e9547c9bf6a89,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-01,12.08,1.26,10.01,14.45,10523,STABLE,CLEAN,0.1043,False,10.82,13.34,True,1.21,STEADY,NORMAL,OK
88332ebd0c27cf5292ff582ebea52ee6,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-02,11.92,1.26,9.47,13.97,11538,STABLE,CLEAN,0.1057,False,10.66,13.18,True,1.26,STEADY,NORMAL,OK
f6927a180f74e6c8c3f5631bd3988c1b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-03,12.04,1.26,9.96,14.17,12986,STABLE,CLEAN,0.1047,False,10.78,13.3,True,1.26,STEADY,NORMAL,OK
27aac3f7f5c892740c244d3533aef910,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-04,11.93,1.26,9.91,15.78,8723,STABLE,CLEAN,0.1056,True,10.67,13.19,True,1.26,STEADY,NORMAL,WARNING
636dc5d44747b19241cd0e4f83e18881,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-05,11.58,1.12,9.43,13.68,15705,STABLE,CLEAN,0.0967,False,10.46,12.7,True,1.26,IMPROVING,NORMAL,OK
af7620b1d35c1dd94c5d5d398582370d,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-06,12.24,1.19,10.12,14.2,9908,STABLE,CLEAN,0.0972,False,11.05,13.43,True,1.12,STEADY,NORMAL,OK
d3e272efb7a9df6d0ac5bea1d136dd2a,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-07,11.89,1.02,10.16,13.6,8688,STABLE,CLEAN,0.0858,False,10.87,12.91,True,1.19,IMPROVING,NORMAL,OK
07deddaf1f74fd4d36b64bbafb266084,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-08,11.75,1.25,9.74,14.02,14809,STABLE,CLEAN,0.1064,False,10.5,13.0,True,1.02,INCREASING,NORMAL,OK
408785d8a00708f8ae38f2c0e878dc73,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-09,11.89,1.14,9.89,14.1,11292,STABLE,CLEAN,0.0959,False,10.75,13.03,True,1.25,STEADY,NORMAL,OK
073204ddba9f183d7ec0a4707b408068,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-10,12.06,1.24,9.94,14.46,9385,STABLE,CLEAN,0.1028,False,10.82,13.3,True,1.14,STEADY,NORMAL,OK
5d9c34ed99c2e49e79b353eb8a06871f,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-11,12.2,1.25,10.03,14.42,10059,STABLE,CLEAN,0.1025,False,10.95,13.45,True,1.24,STEADY,NORMAL,OK
ca7e650436a7f8f318bd866af7655488,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-12,12.01,1.22,9.88,14.09,13193,STABLE,CLEAN,0.1016,False,10.79,13.23,True,1.25,STEADY,NORMAL,OK
4d0883626642cc2fa5e4308ab823c7f3,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-13,11.85,1.01,10.12,14.66,15771,STABLE,CLEAN,0.0852,True,10.84,12.86,True,1.22,IMPROVING,NORMAL,WARNING
8a5e049d4fcbb9b45a2414c6a2d13f18,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-14,12.2,1.08,10.2,14.15,11294,STABLE,CLEAN,0.0885,False,11.12,13.28,True,1.01,STEADY,NORMAL,OK
1e520736bc479b020c99a77e5a4f6e1b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-15,11.94,1.33,9.52,14.26,12933,STABLE,CLEAN,0.1114,False,10.61,13.27,True,1.08,INCREASING,NORMAL,OK
e3af9980c2b26f55f2412e52ec5cde21,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-16,12.26,1.21,10.11,14.59,10529,STABLE,CLEAN,0.0987,False,11.05,13.47,True,1.33,STEADY,NORMAL,OK
2e7039633d16c72be2be8ece899d1069,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-17,11.85,1.28,9.77,14.27,9967,STABLE,CLEAN,0.108,False,10.57,13.13,True,1.21,STEADY,NORMAL,OK
bbe98de38ebf6a04374ede9d0f940d59,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-18,11.94,1.31,9.84,14.39,10515,STABLE,CLEAN,0.1097,False,10.63,13.25,True,1.28,STEADY,NORMAL,OK
1761eece081eac8cf872525363beda35,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-19,12.16,1.11,10.24,13.99,11321,STABLE,CLEAN,0.0913,False,11.05,13.27,True,1.31,IMPROVING,NORMAL,OK
994533823bf61a4e63d000a510946503,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-20,12.08,1.13,9.99,14.16,10978,STABLE,CLEAN,0.0935,False,10.95,13.21,True,1.11,STEADY,NORMAL,OK
d06c409ca4aa9d88c70519c0dabfaa72,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-21,12.14,1.24,10.08,14.2,10669,STABLE,CLEAN,0.1021,False,10.9,13.38,True,1.13,STEADY,NORMAL,OK
f82b62c5e7438f045b3fc4234a0adfb7,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-22,11.83,1.09,10.02,13.95,8085,STABLE,CLEAN,0.0921,False,10.74,12.92,True,1.24,IMPROVING,NORMAL,OK
a6be234c62eaef2f68a6308e6c9674d9,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-23,12.02,1.23,9.99,14.2,10628,STABLE,CLEAN,0.1023,False,10.79,13.25,True,1.09,INCREASING,NORMAL,OK
3c5307a370536a321d289f88b4dc37ce,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-24,12.08,1.01,10.29,13.8,8640,STABLE,CLEAN,0.0836,False,11.07,13.09,True,1.23,IMPROVING,NORMAL,OK
1e0502d2f513856e6fa7963ff50a1e41,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-25,11.7,1.1,9.68,13.7,8111,STABLE,CLEAN,0.094,False,10.6,12.8,True,1.01,STEADY,NORMAL,OK
c4394f7af8d65093865d7a432865fb30,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-26,12.04,1.08,10.18,13.97,8672,STABLE,CLEAN,0.0897,False,10.96,13.12,True,1.1,STEADY,NORMAL,OK
a560f5958c5f553710a4dffe3c1ea718,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-27,12.37,1.19,10.22,14.65,12250,STABLE,CLEAN,0.0962,False,11.18,13.56,True,1.08,INCREASING,NORMAL,OK
1cb4aeb22172f910e08e11a922c9c2ed,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-28,11.84,1.19,9.67,14.13,14149,STABLE,CLEAN,0.1005,False,10.65,13.03,True,1.19,STEADY,NORMAL,OK
f5ddaf0d4bc76985b70c635b63554b0b,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-29,11.97,1.12,10.06,13.94,10531,STABLE,CLEAN,0.0936,False,10.85,13.09,True,1.19,STEADY,NORMAL,OK
9f1de9e216f0a109d75d468703090695,S-VIB-101,P-101A Vibration,P-101A Crude Transfer Pump,Separation Train,2025-11-30,12.05,1.09,9.92,14.04,9532,STABLE,CLEAN,0.0905,False,10.96,13.14,True,1.12,STEADY,NORMAL,OK
54913a2adc6f9eca0cb59233cf544d87,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-02,18.11,1.52,15.26,21.05,15878,STABLE,CLEAN,0.0839,False,16.59,19.63,True,,NO_HISTORY,NO_HISTORY,OK
34f51b03e36d55e807e5af0a7940c2d3,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-03,18.6,1.76,15.37,21.76,14091,STABLE,CLEAN,0.0946,False,16.84,20.36,True,1.52,INCREASING,NORMAL,OK
affed72439ac9d81f1a620becd6adff4,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-04,18.55,1.67,15.42,21.24,9232,STABLE,CLEAN,0.09,False,16.88,20.22,True,1.76,STEADY,NORMAL,OK
26a99523e82ef868b583d91349ca92fe,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-05,18.07,1.65,14.98,20.94,10305,STABLE,CLEAN,0.0913,False,16.42,19.72,True,1.67,STEADY,NORMAL,OK
a20e9fa87dddaca4d89f062ce24db921,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-06,18.16,2.15,14.44,23.23,12323,STABLE,CLEAN,0.1184,True,16.01,20.31,True,1.65,INCREASING,NORMAL,WARNING
b75a6458ec9cf59077d8392d865afc92,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-07,17.57,2.09,13.69,21.55,14416,STABLE,CLEAN,0.119,False,15.48,19.66,True,2.15,STEADY,NORMAL,OK
834b834bcabb32d194b9c74c8d262b92,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-08,18.44,1.91,15.03,21.5,15262,STABLE,CLEAN,0.1036,False,16.53,20.35,True,2.09,STEADY,NORMAL,OK
f6c682e56cbf5e02faa94a2968c0873a,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-09,17.84,1.92,14.61,21.36,9876,STABLE,CLEAN,0.1076,False,15.92,19.76,True,1.91,STEADY,NORMAL,OK
5d35628a4ff20fea8ec71b10cb34f5c2,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-10,17.88,1.61,15.14,20.68,14236,STABLE,CLEAN,0.09,False,16.27,19.49,True,1.92,IMPROVING,NORMAL,OK
cf625a02a0d30828020391bc62f71cd1,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-11,18.17,2.1,14.21,22.07,14826,STABLE,CLEAN,0.1156,False,16.07,20.27,True,1.61,INCREASING,NORMAL,OK
06b6d3aa6e43af6c1e1c9652cf0d5498,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-12,17.96,2.12,14.04,22.1,14202,STABLE,CLEAN,0.118,False,15.84,20.08,True,2.1,STEADY,NORMAL,OK
ae05cfff74179097336ed33adddfaf37,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-13,17.88,2.37,13.79,21.79,11263,STABLE,CLEAN,0.1326,False,15.51,20.25,True,2.12,INCREASING,NORMAL,OK
c30984a3f680dda8acc2d1d47e051028,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-14,17.74,2.04,14.18,21.24,12438,STABLE,CLEAN,0.115,False,15.7,19.78,True,2.37,IMPROVING,NORMAL,OK
2db4dfde47a3d985279ea9b0f161ee17,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-15,17.73,1.93,14.48,21.43,8141,STABLE,CLEAN,0.1089,False,15.8,19.66,True,2.04,STEADY,NORMAL,OK
e077645a8ac29f870f6ee94cc75b2d0d,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-16,17.23,2.16,13.55,21.18,10448,STABLE,CLEAN,0.1254,False,15.07,19.39,True,1.93,INCREASING,NORMAL,OK
8dd5bdafdc8a66e8adcfaffa033fc533,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-17,18.1,2.48,13.46,22.55,12236,STABLE,CLEAN,0.137,False,15.62,20.58,True,2.16,INCREASING,NORMAL,OK
bba46752e106dfa0b056c8c62f5a089d,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-18,18.38,1.9,14.74,21.95,14887,STABLE,CLEAN,0.1034,False,16.48,20.28,True,2.48,IMPROVING,NORMAL,OK
c8357d6af06521596e40563531932a87,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-19,18.24,2.3,13.79,22.44,11810,STABLE,CLEAN,0.1261,False,15.94,20.54,True,1.9,INCREASING,NORMAL,OK
aff4990be45be12002a737965c0a7219,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-20,17.32,1.83,14.23,20.29,9117,STABLE,CLEAN,0.1057,False,15.49,19.15,True,2.3,IMPROVING,NORMAL,OK
0d773e662c373d10504e07a0b91af98f,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-21,17.94,2.22,14.3,21.54,8286,STABLE,CLEAN,0.1237,False,15.72,20.16,True,1.83,INCREASING,NORMAL,OK
cfb4b274098e57d6f6fee55630e6204b,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-22,17.73,2.11,14.04,22.7,15182,STABLE,CLEAN,0.119,True,15.62,19.84,True,2.22,STEADY,NORMAL,WARNING
70af7261bad89f4edc1eabd057d92dd0,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-23,18.0,1.96,14.64,21.46,13585,STABLE,CLEAN,0.1089,False,16.04,19.96,True,2.11,STEADY,NORMAL,OK
154003c884f19c372f456969f24d15a5,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-24,17.97,2.23,14.04,21.72,11737,STABLE,CLEAN,0.1241,False,15.74,20.2,True,1.96,INCREASING,NORMAL,OK
d3dbbb3bc101207e14e0c850111730cb,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-25,18.08,2.15,14.29,21.57,14729,STABLE,CLEAN,0.1189,False,15.93,20.23,True,2.23,STEADY,NORMAL,OK
19c9b0126be1fae2e36f37d07933f982,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-26,17.94,2.06,14.52,22.78,12828,STABLE,CLEAN,0.1148,True,15.88,20.0,True,2.15,STEADY,NORMAL,WARNING
db9934ef1c0131947bfac9a6f97b2e55,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-27,18.3,2.24,14.06,25.9,8378,STABLE,CLEAN,0.1224,True,16.06,20.54,True,2.06,STEADY,NORMAL,WARNING
1151a5edfc9b910fbf0d5acf9b9d7f75,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-28,17.89,1.82,14.39,20.96,11662,STABLE,CLEAN,0.1017,False,16.07,19.71,True,2.24,IMPROVING,SPIKE,OK
31ae111507e7fc0e62761b29d5bf4572,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-29,18.54,2.23,14.72,22.73,9301,STABLE,CLEAN,0.1203,False,16.31,20.77,True,1.82,INCREASING,NORMAL,OK
98066b6872d85d829068c506f94f9b06,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-09-30,18.19,2.15,14.73,21.69,10371,STABLE,CLEAN,0.1182,False,16.04,20.34,True,2.23,STEADY,NORMAL,OK
a0df50936724675f1812d79e94580bf8,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-01,17.83,1.74,14.59,21.06,9730,STABLE,CLEAN,0.0976,False,16.09,19.57,True,2.15,IMPROVING,NORMAL,OK
4afd3695cccbfec8cc167b9d59541203,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-02,18.0,2.04,14.62,21.76,9183,STABLE,CLEAN,0.1133,False,15.96,20.04,True,1.74,INCREASING,NORMAL,OK
fbdccaeaf1cc025ce358cdd0529b83f1,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-03,17.98,1.98,14.4,21.85,12750,STABLE,CLEAN,0.1101,False,16.0,19.96,True,2.04,STEADY,NORMAL,OK
c4f87e27e15609dee166c8ee65373e18,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-04,17.94,1.78,15.05,20.96,8728,STABLE,CLEAN,0.0992,False,16.16,19.72,True,1.98,IMPROVING,NORMAL,OK
a56070caef8b3e667f2d576c901d9e92,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-05,18.12,1.64,15.15,20.76,15043,STABLE,CLEAN,0.0905,False,16.48,19.76,True,1.78,STEADY,NORMAL,OK
61289588ba3582001d5cf052530cfde7,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-06,17.75,1.78,14.47,20.85,14712,STABLE,CLEAN,0.1003,False,15.97,19.53,True,1.64,STEADY,NORMAL,OK
c62b59bebb426e1a1cdd1dbe8f821a8b,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-07,17.96,1.75,14.84,23.76,10029,STABLE,CLEAN,0.0974,True,16.21,19.71,True,1.78,STEADY,NORMAL,WARNING
33fa153b312fccd84b5af63251a2ba26,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-08,17.81,2.06,14.02,21.4,11424,STABLE,CLEAN,0.1157,False,15.75,19.87,True,1.75,INCREASING,NORMAL,OK
bef8d9743ec5e2fff4c8afb64585a8ec,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-09,17.86,2.29,13.46,22.2,11263,STABLE,CLEAN,0.1282,False,15.57,20.15,True,2.06,INCREASING,NORMAL,OK
65117580685800211de7e7e365f115f9,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-10,18.01,2.01,14.28,21.58,15039,STABLE,CLEAN,0.1116,False,16.0,20.02,True,2.29,IMPROVING,NORMAL,OK
29d46fcd9837610071f22fdaa930813f,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-11,18.47,1.77,15.09,21.87,13867,STABLE,CLEAN,0.0958,False,16.7,20.24,True,2.01,IMPROVING,NORMAL,OK
1433760d2501ce06c35a912a76b0e1cc,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-12,18.55,1.93,15.2,22.31,8025,STABLE,CLEAN,0.104,False,16.62,20.48,True,1.77,STEADY,NORMAL,OK
d6d272b0d58964ae1c32e59e192dbfb6,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-13,18.04,2.07,14.3,21.8,9635,STABLE,CLEAN,0.1147,False,15.97,20.11,True,1.93,STEADY,NORMAL,OK
3f4f4848ed82d13557e7eee62e67a6ac,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-14,17.85,2.18,14.06,21.63,12606,STABLE,CLEAN,0.1221,False,15.67,20.03,True,2.07,STEADY,NORMAL,OK
dc8a1a0a7f7d6f4672bf893eee260981,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-15,18.13,1.61,15.41,21.25,15483,STABLE,CLEAN,0.0888,False,16.52,19.74,True,2.18,IMPROVING,NORMAL,OK
b9824ece7a0e9b80bc98548beb858d11,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-16,17.79,2.17,13.93,21.4,12673,STABLE,CLEAN,0.122,False,15.62,19.96,True,1.61,INCREASING,NORMAL,OK
fc7c8a44554674f3cb01913aaf2cba1f,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-17,18.08,1.8,14.8,21.56,15048,STABLE,CLEAN,0.0996,False,16.28,19.88,True,2.17,IMPROVING,NORMAL,OK
b439f37250ed3718a19ee1c0084db080,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-18,17.93,1.98,14.14,21.71,9872,STABLE,CLEAN,0.1104,False,15.95,19.91,True,1.8,STEADY,NORMAL,OK
0703e9eea2bda45df3bc1b447ff61f34,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-19,17.65,1.78,14.61,20.58,10019,STABLE,CLEAN,0.1008,False,15.87,19.43,True,1.98,IMPROVING,NORMAL,OK
a86227dba27c6e0d6f5d3d5afb9b8b00,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-20,17.75,1.89,14.56,20.88,14531,STABLE,CLEAN,0.1065,False,15.86,19.64,True,1.78,STEADY,NORMAL,OK
a47988ec7ccec3cba960bffde3222a9f,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-21,17.8,1.83,14.64,20.91,14766,STABLE,CLEAN,0.1028,False,15.97,19.63,True,1.89,STEADY,NORMAL,OK
1653c2fa91064a490c789078d9d8494a,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-22,18.48,1.88,14.89,21.56,8241,STABLE,CLEAN,0.1017,False,16.6,20.36,True,1.83,STEADY,NORMAL,OK
9a89aee4e1ac5d2baa7d6dc45704489b,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-23,17.68,1.85,14.43,20.9,14178,STABLE,CLEAN,0.1046,False,15.83,19.53,True,1.88,STEADY,NORMAL,OK
1468f22586a5ce7b64a7b9ba0ee2a316,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-24,18.43,2.11,14.88,21.98,9072,STABLE,CLEAN,0.1145,False,16.32,20.54,True,1.85,INCREASING,NORMAL,OK
2fd50a38cf8837e212898f99a33ea56e,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-25,18.04,1.89,14.69,21.39,14810,STABLE,CLEAN,0.1048,False,16.15,19.93,True,2.11,IMPROVING,NORMAL,OK
e5d77a434d9337c3b8eadf1139c8b267,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-26,18.02,2.0,14.48,21.89,14603,STABLE,CLEAN,0.111,False,16.02,20.02,True,1.89,STEADY,NORMAL,OK
2e222f501de9afcf3b391374a33433e9,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-27,18.18,1.77,15.33,21.17,11476,STABLE,CLEAN,0.0974,False,16.41,19.95,True,2.0,IMPROVING,NORMAL,OK
b06a26a4b0e889a6cb5fec8e8d2ee950,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-28,18.15,2.24,14.15,22.05,8013,STABLE,CLEAN,0.1234,False,15.91,20.39,True,1.77,INCREASING,NORMAL,OK
fc8ca110fdb3fa96bc5a439224504820,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-29,18.11,1.27,16.01,20.36,10572,STABLE,CLEAN,0.0701,False,16.84,19.38,True,2.24,IMPROVING,NORMAL,OK
f711df7365818dbe1afd7a2608912bb0,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-30,18.41,1.9,14.87,21.87,12473,STABLE,CLEAN,0.1032,False,16.51,20.31,True,1.27,INCREASING,NORMAL,OK
798d2a913e05a6606bc6320cbbcd5f6e,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-10-31,18.04,1.8,15.16,21.32,8400,STABLE,CLEAN,0.0998,False,16.24,19.84,True,1.9,STEADY,NORMAL,OK
f4bea4920ecd77204879f63299654b99,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-01,18.28,2.01,14.62,21.6,15025,STABLE,CLEAN,0.11,False,16.27,20.29,True,1.8,INCREASING,NORMAL,OK
fc3c4e82972a820d6c1f3b8ecec1420b,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-02,17.7,1.79,14.42,20.86,8496,STABLE,CLEAN,0.1011,False,15.91,19.49,True,2.01,IMPROVING,NORMAL,OK
94b9e692bbe853f674076e916276c629,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-03,17.54,2.05,13.66,23.33,12911,STABLE,CLEAN,0.1169,True,15.49,19.59,True,1.79,INCREASING,NORMAL,WARNING
21e552c834cea653c7eec416af7aa494,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-04,17.91,1.9,14.23,21.16,15600,STABLE,CLEAN,0.1061,False,16.01,19.81,True,2.05,STEADY,NORMAL,OK
57fc0348add90332da525ef43fc89959,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-05,18.11,2.15,13.98,21.93,11153,STABLE,CLEAN,0.1187,False,15.96,20.26,True,1.9,INCREASING,NORMAL,OK
8314d57626806b444e42c5138d223dd6,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-06,17.78,1.92,14.63,21.14,11225,STABLE,CLEAN,0.108,False,15.86,19.7,True,2.15,IMPROVING,NORMAL,OK
77891489478178b698b8f7b89e23330f,S-VIB-201,K-201 Vibration,K-201 Gas Compressor,Gas Compression,2025-11-07,18.23,2.08,14.76,21.79,9050,STABLE,CLEAN,0.1141,False,16.15,20.31,True,1.92,STEADY,NORMAL,OK
